,사업장명,업태구분명,지번주소,좌표정보(X),좌표정보(Y),네이버_별점,방문자리뷰수,블로그리뷰수,대표메뉴_메뉴,대표메뉴_가격,음식이 맛있어요_비율,혼밥하기 좋아요_비율,재료가 신선해요_비율,특별한 메뉴가 있어요_비율,친절해요_비율,양이 많아요_비율,매장이 청결해요_비율,가성비가 좋아요_비율,인테리어가 멋져요_비율,건강한 맛이에요_비율,아늑해요_비율,메뉴 구성이 알차요_비율,차분한 분위기예요_비율,매장이 넓어요_비율,뷰가 좋아요_비율,음악이 좋아요_비율,특별한 날 가기 좋아요_비율,비싼 만큼 가치있어요_비율,단체모임 하기 좋아요_비율,화장실이 깨끗해요_비율,반찬이 잘 나와요_비율,주차하기 편해요_비율,대화하기 좋아요_비율,컨셉이 독특해요_비율,음식이 빨리 나와요_비율,좌석이 편해요_비율,사진이 잘 나와요_비율,집중하기 좋아요_비율,혼술하기 좋아요_비율,잡내가 적어요_비율,야외공간이 멋져요_비율,기본 안주가 좋아요_비율,향신료가 강하지 않아요_비율,환기가 잘 돼요_비율,술이 다양해요_비율,고기 질이 좋아요_비율,음료가 맛있어요_비율,직접 잘 구워줘요_비율,현지 맛에 가까워요_비율,오래 머무르기 좋아요_비율,디저트가 맛있어요_비율,라이브공연이 훌륭해요_비율,코스요리가 알차요_비율,커피가 맛있어요_비율,빵이 맛있어요_비율,종류가 다양해요_비율,차가 맛있어요_비율,선물하기 좋아요_비율,주문제작을 잘해줘요_비율,포장이 깔끔해요_비율,반려동물과 가기 좋아요_비율,샐러드바가 잘 되어있어요_비율,아이와 가기 좋아요_비율,파티하기 좋아요_비율,룸이 잘 되어있어요_비율,깨끗해요_비율,조용히 쉬기 좋아요_비율,침구가 좋아요_비율,냉난방이 잘돼요_비율,화장실이 잘 되어있어요_비율,방음이 잘돼요_비율,즐길 거리가 많아요_비율,호캉스하기 좋아요_비율,근처에 갈 곳이 많아요_비율,벌레 걱정 없어요_비율,보안시설이 잘 되어있어요_비율,바비큐 해먹기 좋아요 _비율,온수가 잘 나와요_비율,어울려 놀기 좋아요_비율,공용시설 관리가 잘돼요_비율,전기 사용이 편해요_비율,취사시설이 잘 되어있어요_비율,마트 이용이 편해요_비율,도보거리_km,도보시간_분
2253,서교주담 신촌,요리주점,서울특별시 마포구 창전동 2-62,193929.6624,450228.5835,,1823,600,담도리탕 | 트러플감자전 | 수육튀김 | 전복칼비빔 | 감태한우육회,"26,000 | 16,000 | 26,000 | 17,000 | 28,000",0.229192292,0.000136668,0.002323357,0.081590816,0.069974033,0.011343447,0.042503758,0.010933443,0.143501435,0.001776684,0.006423398,0.013120131,0.001776684,0.030886976,0.019953533,0.059313926,0.00136668,0.001640016,0.028290283,0.006833402,,0.000136668,0.035807025,0.000546672,0.001230012,0.000546672,0.007380074,,0.000956676,,0.004100041,0.076260763,,,0.101271013,,0.00136668,,,0.004920049,,0.000136668,,,,,,,,,0.001913352,,,0.000410004,0.000136668,,,,,,,,,,,,,,,,,,,1.157,15.2
2254,고기꾼김춘배 숲길직영점,"육류,고기요리",서울특별시 마포구 창전동 2-63 ,193939.4167,450222.5133,,1811,998,한우/한돈2인SET(600g) | 한돈2인SET(600g) | 한우 2인 SET(400g) | 미나리 육회 | 한우 3인 SET(600g),"109,000 | 66,000 | 160,000 | 25,000 | 245,000",0.213247394,0.00082282,0.093390016,0.007542512,0.083653319,0.008228195,0.020021942,0.010970927,0.049643445,0.001371366,0.005074054,0.047449259,0.003291278,0.007679649,0.092978607,,0.001645639,0.008091059,0.024410313,0.003291278,0.004525507,0.000274273,,0.001919912,0.002468459,,,,,0.005485464,0.03538124,,,0.001371366,0.000685683,0.181843116,,0.069665387,,0.000548546,,,0.00082282,,,,,,,,0.011930883,,0.000274273,,,,,,,,,,,,,,,,,,,,,1.161,15.2
2255,미분당 홍대점,베트남음식,서울특별시 마포구 창전동 5-73 ,193776.475,450240.7695,,1512,479,"차돌, 양지, 힘줄 쌀국수 | 차돌박이 쌀국수 | 양지 쌀국수 | 차돌 양지 쌀국수 | 힘줄 쌀국수","12,000 | 9,500 | 11,000 | 11,500 | 13,000",0.342785655,0.165971643,0.102168474,0.016680567,0.101334445,0.133861551,0.042118432,0.045454545,0.014178482,0.003336113,0.003753128,0.001251043,0.003753128,0.003336113,0.001251043,,0.002085071,0.000417014,0.002502085,0.001668057,,0.000417014,,0.000417014,0.002085071,,,,,,,,0.002085071,,,,,,0.007089241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.105,14.8
2256,엉터리생고기 광흥창점,"육류,고기요리",서울특별시 마포구 창전동 15-4,193902.44,449709.6674,,1345,82,주차: 서강로75-16(변동) | 소고기(변동) | 돼지고기(변동) | 점심메뉴(11:30-13:20)(변동), |  |  | ,0.249355338,0.001805054,0.015987622,0.011346055,0.055698814,0.076070139,0.026044353,0.141052089,0.020113461,0.00051573,0.00051573,0.017534812,0.000257865,0.11681279,0.001805054,,0.000257865,0.00051573,0.048736462,0.000773595,0.004899433,0.012893244,,0.00051573,0.003610108,0.00051573,,,,0.007993811,,,,0.00051573,,0.177668901,,0.000257865,,0.000773595,,,,,,,,,,,0.000257865,,0.004899433,,,,,,,,,,,,,,,,,,,,,0.826,10.6
2257,피크니크 홍대경의선숲길점,"카페,디저트",서울특별시 마포구 창전동 2-85,193970.5397,450188.4496,,1246,439,피크니크 수플레 | 크림브륄레 수플레 | 피크니크 딸기수플레(시즌) | 아메리카노 | 말차슈페너,"19,000 | 18,000 | 19,000 | 4,000 | 6,300",0.000741015,,,0.04779548,0.056317155,0.000370508,0.043349389,0.026676547,0.08632827,0.000370508,0.002593553,0.000370508,0.001111523,0.003334568,0.121896999,,,,0.000370508,0.008892182,,0.000370508,0.074101519,,0.000370508,0.010003705,0.062615784,0.007039644,,,0.011115228,,,,0.000370508,,0.090033346,,,0.000741015,0.164134865,,,0.173397555,0.000370508,0.000370508,,,,,0.004075584,,0.000370508,,,,,,,,,,,,,,,,,,,,,1.276,16.2
2258,공차홍대창전점,차,서울특별시 마포구 창전동 5-138 ,193793.5861,450266.0451,,1124,27,블랙밀크티+펄 | 타로밀크티+펄,"4,700 | 4,700",0.000931966,,0.000931966,0.058713886,0.114631873,,0.04193849,0.038210624,0.005591799,0.001863933,,0.000931966,0.000931966,0.002795899,0.002795899,,,,,0.002795899,,0.002795899,0.037278658,,0.001863933,0.01584343,0.004659832,0.016775396,,,,,,,,,0.380242311,,,0.000931966,0.052190121,,,0.000931966,,0.002795899,0.210624418,,,,,,,,,,,,,,,,,,,,,,,,,,,1.218,16.1
2259,서강식당,한식,서울특별시 마포구 창전동 13-39번지 ,193968.188,449679.6198,4.37,1006,90,한우 파육개장 | 한우 우족탕 | 대구탕 | 김치생삼겹살 | ★콩국수 휴무★,"12,000 | 13,000 | 13,000 | 18,000 | 12,000",0.368647101,0.053686471,0.103793844,0.11023622,0.100214746,0.099498926,0.017179671,0.070150322,0.002147459,0.006442377,0.001431639,,,0.027916965,0.002147459,,0.001431639,,0.01789549,0.001431639,0.002863278,0.012168933,,,,,,,,,,,,,,0.00071582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.781,9.9
2260,멘야마쯔리 홍대점,일본식라면,서울특별시 마포구 창전동 436-7번지 ,193379.2858,450097.8515,,960,261,화산라멘🌋 | 멘야마제소바🍜 | 하카타 돈코츠라멘🍜 | 카라구찌라멘🍜 | 미소라멘🍜,"12,000 | 11,000 | 10,000 | 11,000 | 11,000",0.306339658,0.146691347,0.084683017,0.10550671,0.083294771,0.099953725,0.031466913,0.047663119,0.028690421,0.001388246,0.013882462,0.005090236,0.004627487,0.008329477,0.002776492,0.001850995,0.001850995,0.000925497,0.000925497,0.000462749,,0.000462749,0.002776492,0.006941231,0.005090236,0.000925497,,0.000462749,0.000462749,0.000925497,,,,0.000462749,,0.002313744,,,0.001388246,,,,,,,,,,,,0.000462749,0.000462749,0.000462749,,,,,,,,,,,,,,,,,,,,,0.728,10.2
2261,비스트로큐슈(Bistro kyushu),카레,서울특별시 마포구 창전동 5-81 ,193739.7068,450238.2377,,905,729,에비야끼카레 | 타코야끼카레 | 훈제 삼겹야끼카레 | 시금치 치킨 카레 | 치킨 카레,"11,800 | 11,800 | 11,800 | 10,800 | 8,700",0.336325554,0.032914423,0.065230401,0.142429683,0.105326152,0.061639737,0.02513465,0.061041293,0.033512867,0.002393776,0.059245961,0.004787552,0.013764213,0.004189108,0.010771993,,0.009575105,0.001795332,0.000598444,0.004787552,0.000598444,0.000598444,0.002393776,,0.00299222,,0.012567325,,,0.001196888,,,0.000598444,,,,0.002393776,,0.001196888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165,15.4
2262,네오치킨,"치킨,닭강정",서울특별시 마포구 창전동 150-15번지 ,193910.0792,449296.1208,4.52,875,2,핫크리스피치킨 take out | 양념치킨 take out | 간장치킨 take out | 옛날통닭 take out | 케이준 모듬 감자튀김 take out,"12,000 | 13,000 | 13,000 | 13,000 | 11,000",0.309145881,0.006046863,0.111866969,0.033257748,0.143613001,0.083900227,0.031746032,0.230536659,0.006046863,,0.001511716,,,0.009826153,0.001511716,,0.003779289,,0.011337868,0.005291005,0.000755858,0.003779289,0.002267574,,0.001511716,0.000755858,,,,0.000755858,,,,,,,,,,,,,,,,,,,,,,,0.000755858,,,,,,,,,,,,,,,,,,,,,0.731,9.8
2263,가마로강정 광흥창점,"치킨,닭강정",서울특별시 마포구 창전동 444 외2필지 109호,193694.9917,449568.978,,789,33,트리플 | 더블 | 더블 (매콤+달콤) | 더블 (파파강정+뿌링킹) | 트리플,"34,500 | 24,500 | 24,500 | 24,500 | 34,500",0.450858034,0.017160686,0.074882995,0.046801872,0.160686427,0.057722309,0.037441498,0.098283931,0.017160686,0.001560062,,0.003120125,,0.009360374,0.009360374,,0.003120125,,0.003120125,0.004680187,,0.003120125,,,0.001560062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526,6.9
2264,스마일꽈배기,스마일찹쌀꽈배기,서울특별시 마포구 창전동 437번지 창전동삼성아파트 ,193824.339,449880.653,,596,6,꽈배기 3개 | 팥도너츠 1개 | 고로케 | 치즈볼 1개 | 핫도그 1개,"2,500 | 1,500 | 2,000 | 1,500 | 1,500",0.007342144,,,0.069016153,0.220264317,,0.067547724,0.204111601,,,,,,0.001468429,0.001468429,,,,,0.002936858,,0.02349486,0.001468429,,0.001468429,0.002936858,0.001468429,,,,,,,,,,0.020558003,,,,,,,0.019089574,0.355359765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,13.7
2265,광흥창뚝배기집 서강점,한식,서울특별시 마포구 창전동 102-1 1층일부 ,193840.5798,449651.5447,4.21,558,64,직화구이 2인세트(섞어2인+순두부+공기밥2) | 콩비지 | 모듬전 | 해물순두부 | 청국장,"25,000 | 9,000 | 16,000 | 10,000 | 9,000",0.365248227,0.085106383,0.060283688,0.037234043,0.10106383,0.095744681,0.033687943,0.115248227,0.003546099,0.003546099,,0.007092199,,0.05141844,0.003546099,,,,0.008865248,0.008865248,0.00177305,0.012411348,,,0.003546099,0.00177305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.731,9.4
2266,옛날무쇠솥,한식,서울특별시 마포구 창전동 99-3번지 ,193835.0134,449633.0365,,557,61,해물파전 | 돌제육치즈덮밥 | 동태찌개 | 돌솥알밥 | 감자탕 (소),"10,000 | 6,500 | 8,000 | 6,500 | 10,000",0.314994606,0.092772384,0.065803668,0.043149946,0.089536138,0.113268608,0.009708738,0.216828479,0.003236246,0.003236246,0.002157497,0.006472492,0.001078749,0.009708738,0.001078749,,,,0.004314995,0.004314995,0.011866235,0.003236246,0.001078749,,,0.001078749,,,,,,0.001078749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.714,9.2
2267,쿄다이카츠,돈가스,서울특별시 마포구 창전동 5-78 ,193741.9799,450213.3201,,512,44,쿄다이 특등심 카츠 | 모둠카츠 | 안심치즈 모둠카츠 | 안심카츠 | 등심카츠,"14,000 | 13,000 | 13,000 | 12,000 | 11,000",0.248607595,0.104303797,0.148860759,0.046075949,0.083037975,0.105316456,0.043544304,0.080506329,0.025822785,0.007594937,0.01721519,0.019240506,0.008607595,0.004050633,0.001518987,0.003037975,0.000506329,0.002025316,0.002531646,0.000506329,0.00556962,,0.005063291,,0.001012658,0.000506329,,,,0.00556962,,,,,,0.026329114,,,0.002025316,,,,,,,,,,,0.000506329,,,0.000506329,,,,,,,,,,,,,,,,,,,,,1.146,15.2
2268,니즈버거 신촌점,햄버거,서울특별시 마포구 창전동 2-48 ,193936.173,450158.7359,,504,322,니즈 버거 | 피넛버터 버거 | 화이트 머쉬룸 버거 | 클래식 치즈 버거 | 치킨텐더 버거,"8,900 | 8,900 | 8,900 | 8,900 | 8,900",0.273858921,0.063278008,0.124481328,0.100622407,0.147302905,0.038381743,0.069502075,0.030082988,0.076763485,0.003112033,0.005186722,0.003112033,0.001037344,0.024896266,0.007261411,0.002074689,0.006224066,0.001037344,0.005186722,0.002074689,,0.003112033,0.005186722,,,,,,,0.001037344,,,,,,0.001037344,,0.001037344,0.001037344,,,,,,,,,,,,0.002074689,,,,,,,,,,,,,,,,,,,,,,,1.192,15.2
2269,후라이드참잘하는집서강대점,"치킨,닭강정",서울특별시 마포구 창전동 308-2 ,193767.5514,449493.1216,,497,42,[ [ [ [매콤바삭] ] ] ]후라이드치킨(후라이드치킨) | [ [ [ [스윗달콤] ] ] ]양념치킨(양념치킨) | [ [ [ [달콤짭잘] ] ] ]눈꽃치즈치킨(눈꽃치즈치킨) | [ [ [ [달콤달콤] ] ] ]허니버터치킨(허니버터치킨) | [ [ [ [킹트리플 양념치킨] ] ] ](킹트리플양념치킨),"18,000 | 19,000 | 19,000 | 19,000 | 20,000",0.339100346,0.01384083,0.064013841,0.038062284,0.077854671,0.093425606,0.017301038,0.301038062,0.01384083,0.001730104,,,,0.008650519,0.005190311,,0.006920415,,0.001730104,0.001730104,,0.005190311,,,0.003460208,,,,,0.001730104,,,0.001730104,,,,,,,,,,,,,,,,,0.003460208,,,,,,,,,,,,,,,,,,,,,,,,0.464,6.0
2270,화련,중식당,서울특별시 마포구 창전동 152-5번지 ,193950.5457,449330.9941,,475,55,짜장면 | 화련만두 | 짬뽕 | 우동 | 울면,"7,000 | 7,000 | 8,000 | 8,000 | 8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.821,11.4
2271,황가 곰탕 마포점,한식,서울특별시 마포구 창전동 438 신촌금호아파트 ,193933.7491,450048.8625,,426,61,사골칼국수 | 낙지비빔밥 | 손왕만두 3개 | 바지락칼국수 | 만둣국,"9,000 | 12,000 | 6,000 | 12,000 | 11,000",0.342298289,0.057457213,0.08801956,0.033007335,0.130806846,0.111246944,0.062347188,0.097799511,0.002444988,0.002444988,,0.001222494,0.001222494,0.033007335,,,0.006112469,,0.012224939,0.004889976,0.001222494,0.003667482,0.001222494,,0.006112469,,,,,0.001222494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.193,15.3
2272,이가족발,"족발,보쌈",서울특별시 마포구 창전동 442번지 ,193905.4372,449372.4965,4.41,413,55,(무료배달)반/반족발 (족발반/불족발반)(앞발大) | (무료배달)반/반족발 (족발반/불족발반)(뒷발中) | (무료배달)국내산1등급 오늘삶은족발(앞발大) | (무료배달)국내산1등급 오늘삶은족발(뒷발中) | (무료배달)매콤달콤 직화불족발(앞발大),"43,000 | 40,000 | 41,000 | 38,000 | 41,000",0.317411402,0.001540832,0.069337442,0.020030817,0.154083205,0.078582435,0.049306626,0.069337442,0.004622496,0.001540832,0.00770416,0.010785824,0.003081664,0.004622496,0.003081664,,0.001540832,,0.012326656,,0.010785824,0.020030817,,,0.003081664,,,,,0.030816641,,,,,,0.123266564,,0.003081664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834,11.6
2273,발바리네,"백반,가정식",서울특별시 마포구 창전동 6-133 ,193535.5992,450116.8748,,411,131,비빔밥 | 제육볶음정식 | 오삼볶음정식 | 오징어볶음정식 | 김치제육볶음정식,"9,000 | 9,000 | 10,000 | 10,000 | 9,000",0.257362356,0.081946223,0.069142125,0.00128041,0.112676056,0.158770807,0.021766965,0.134443022,0.005121639,0.00128041,,0.007682458,,0.024327785,0.002560819,,0.005121639,,0.010243278,0.00128041,0.098591549,0.00128041,,,0.003841229,0.00128041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,10.4
2274,어 슬라이스,"카페,디저트",서울특별시 마포구 창전동 4-12 블루미하우스 ,193891.0107,450229.4511,,409,509,크리미 에그번 | 메쉬드 포테이토 | 그릴드 페스토 | 토마토 칠리 치킨 | 할라피뇨 크리미 머쉬룸,"8,500 | 9,000 | 10,000 | 11,500 | 11,800",0.051252847,0.004555809,0.005694761,0.156036446,0.130979499,0.002277904,0.0523918,0.028473804,0.054669704,0.007972665,0.033029613,0.005694761,0.012528474,,0.013667426,0.004555809,,,,0.003416856,,0.002277904,0.030751708,,0.001138952,0.001138952,0.012528474,0.011389522,,,0.001138952,,,,,,0.025056948,,,,0.177676538,,,0.12642369,0.036446469,0.003416856,,,,,0.003416856,,,,,,,,,,,,,,,,,,,,,,,1.159,15.5
2275,밥순이,한식,서울특별시 마포구 창전동 5-9 서문빌딩101 1층 ,193789.197,450225.6795,,378,38,제육볶음 | 뚝배기부대찌개 | 돼지김치찌개 | 냉모밀+수제등심돈까스 | 우동+수제등심돈까스,"9,000 | 8,500 | 8,500 | 11,000 | 11,000",0.368794326,0.134751773,0.06855792,0.028368794,0.127659574,0.082742317,0.035460993,0.101654846,0.002364066,0.014184397,,0.007092199,,0.002364066,0.002364066,,0.004728132,,,0.004728132,0.011820331,,,,,,,,,,,,,,,0.002364066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,14.7
2276,카페 리카르도,"카페,디저트",서울특별시 마포구 창전동 13-5번지 엠피엠지 ,193975.9775,449755.9541,,360,155,리카르도 브런치 | TODAY'S LUCNH | 크리미리카르도 | 리카르도샌드위치 | 너티 밀크쉐이크,"16,000 | 9,000 | 6,000 | 6,500 | 8,000",0.008080808,0.004040404,,0.078787879,0.123232323,,0.080808081,0.066666667,0.101010101,0.008080808,,0.002020202,0.002020202,0.002020202,0.01010101,0.004040404,,,,0.034343434,,0.012121212,0.068686869,,0.002020202,0.018181818,0.03030303,0.052525253,,,,,,,,,0.084848485,,,0.002020202,0.058585859,,,0.145454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.088,13.5
2277,북촌손만두홍대서교점,"칼국수,만두",서울특별시 마포구 창전동 6-141번지 지1층일부(좌측) ,193427.5264,450090.4644,,349,51,피냉면 튀김세트 | 비빔국시 튀김세트 | 만둣국 떡갈비세트 | 북촌피냉면 | 북촌만둣국,"11,500 | 11,500 | 12,000 | 8,500 | 8,500",0.401273885,0.124203822,0.070063694,0.022292994,0.108280255,0.073248408,0.035031847,0.082802548,0.015923567,,0.003184713,0.003184713,,0.022292994,0.015923567,,0.006369427,,0.00955414,0.003184713,,,,,0.003184713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717,10.6
2278,메이비 케이크 홍대본점,케이크전문,서울특별시 마포구 창전동 5-80번지 1층 ,193738.3471,450198.8264,,333,216,딸기 우유생크림 케이크,"48,000",0.021929825,,0.01754386,0.153508772,0.179824561,,0.039473684,0.01754386,0.00877193,0.013157895,,,,,,,0.004385965,0.00877193,,0.004385965,,,0.004385965,,,,0.004385965,,,,,,,,,,0.021929825,,,,0.346491228,,,0.01754386,,,,0.127192982,0.00877193,,,,,,,,,,,,,,,,,,,,,,,,,1.006,13.5
2279,가이오국수 홍대점,국수,서울특별시 마포구 창전동 5-4 ,193731.8763,450227.4758,,312,61,(부추.유부.숙주 가득한)1.5인 고명가득 잔치국수 | (놀면뭐하니 방송) 1.5인 산더미 얼큰부추국수 | (인기1위.양.맛보장)김치짱많이 들어간 2인 돌솥알밥 | (묵은지짱.여수멸치육수짱) 김치콩나물국밥(1.5인) | (도톰.육즙가득)제주 특 등심까스,"11,500 | 16,500 | 21,900 | 13,500 | 17,700",0.411003236,0.13592233,0.071197411,0.042071197,0.084142395,0.139158576,0.03236246,0.067961165,0.003236246,,0.003236246,0.003236246,,0.003236246,,,0.003236246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.093,14.6
2280,메밀향막국수,막국수,서울특별시 마포구 창전동 2-19번지 ,193943.6878,450140.7042,4.29,300,42,비빔 막국수 (명태식해) | 계절메뉴)들깨칼국수 | 계절메뉴)감자옹심이칼국수 | 계절메뉴)장칼국수 | 계절메뉴)수제육개장,"11,000 | 10,000 | 10,000 | 10,000 | 10,000",0.333333333,0.047961631,0.12470024,0.083932854,0.071942446,0.091127098,0.043165468,0.079136691,0.019184652,0.014388489,,,,0.033573141,0.004796163,,0.007194245,,0.03117506,0.002398082,,0.007194245,,,0.002398082,,,,,0.002398082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.144,14.6
2281,돈앤박 돈까스&함박 본점,돈가스,서울특별시 마포구 창전동 329 ,193722.1428,449461.0775,,292,13,함박3장 | Set.2 치즈2+등심1+치킨2 | Set.4 치즈2+등심2 | 돈정식도시락 | 함박(오리지널)도시락,"14,000 | 14,000 | 14,000 | 11,900 | 8,900",0.355353075,0.011389522,0.091116173,0.027334852,0.175398633,0.123006834,0.020501139,0.170842825,0.002277904,,,0.002277904,,0.004555809,0.002277904,,0.002277904,,,,0.002277904,0.002277904,,,,,,,,,,,,,,0.004555809,,0.002277904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428,6.0
2282,소밧(SOVAT),"카페,디저트",서울특별시 마포구 창전동 381-4 창전동주택 ,193609.228,449391.0933,,267,56,너무꼬소한라떼 | 말차코코넛워터 | 바나나버무리 | 아메리카노 | 너무카라멜듬뿍커피,"5,500 | 6,000 | 6,000 | 3,500 | 6,000",0.001897533,,0.0028463,0.074003795,0.095825427,,0.05028463,0.019924099,0.118595825,,0.079696395,0.001897533,0.018975332,,0.0028463,0.031309298,,0.000948767,,,,,0.035104364,0.000948767,,0.0056926,0.034155598,0.0056926,,,,,,,,,0.114800759,,,,0.05597723,,,0.235294118,,,0.0028463,,0.000948767,,0.009487666,,,,,,,,,,,,,,,,,,,,,,,0.455,6.0
2283,7번가 분식,종합분식,서울특별시 마포구 창전동 302 ,193763.3433,449508.5614,,262,29,"떡볶이 | 컵떡볶이 | 소떡소떡 | 튀김 (김말이,치츠스틱,고추찹채만두,고구마,야채,오징어) | 떡꼬치","3,500 | 1,200 | 2,500 | 700 | 700",0.33048433,0.068376068,0.074074074,0.01994302,0.165242165,0.102564103,0.014245014,0.148148148,0.022792023,,0.008547009,,,0.028490028,,,0.002849003,,0.002849003,,,,,,0.005698006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005698006,,,,,,,,,,,,,,,,,,,,,0.459,5.9
2284,더욱 커피,"카페,디저트",서울특별시 마포구 창전동 82-6번지 1층 ,193818.8933,449626.8058,,251,90,더욱 라떼 | 아메리카노 | 라떼 | 플렛 아몬드 | 더욱밀크티,"5,700 | 3,700 | 4,500 | 4,000 | 5,500",,,,0.031722054,0.14652568,,0.057401813,0.031722054,0.114803625,0.001510574,0.00755287,,0.003021148,,0.03021148,0.009063444,,0.004531722,,0.012084592,,,0.042296073,,,0.013595166,0.033232628,0.016616314,,,,,,,,,0.102719033,,,0.001510574,0.105740181,,,0.231117825,,,0.001510574,,,,0.001510574,,,,,,,,,,,,,,,,,,,,,,,0.711,9.1
2285,광흥창카페,카페,서울특별시 마포구 창전동 108-3 ,193852.6615,449623.0411,4.35,213,12,아메리카노(L) | 카페라떼(R) | 카페라떼(L) | 말차라떼(R) | 말차라떼(L),"3,600 | 4,400 | 5,200 | 5,000 | 5,800",0.00273224,,,0.030054645,0.177595628,,0.071038251,0.144808743,0.019125683,0.005464481,0.00273224,0.005464481,,,0.00273224,,,,,,,,0.049180328,,,0.057377049,0.005464481,0.005464481,,,,,,,,,0.136612022,,,,0.076502732,,,0.207650273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.701,9.0
2286,옛맛 서울불고기,"육류,고기요리",서울특별시 마포구 창전동 442 서강한화오벨리스크스위트 ,193905.4372,449372.4965,,211,88,갈비탕 | 무국 | 불고기 | 생등심,"15,000 | 14,000 | 22,000 | 23,000",0.33908046,0.019157088,0.019157088,0.03256705,0.034482759,0.201149425,0.028735632,0.088122605,0.011494253,0.01532567,,0.001915709,0.001915709,0.005747126,0.003831418,,,0.003831418,0.001915709,,0.003831418,,,,0.011494253,,,,,0.021072797,,,,,,0.155172414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.834,11.6
2287,맹호수제돈까스 홍대,돈가스,서울특별시 마포구 창전동 5-91 ,193725.9546,450219.3918,,201,56,[진짜 잘합니다]등심돈까스 | 위장 터지는 2.5인 세트 | 배터지는 1.5인 세트 | [2층으로 푸짐한]맹호안심돈까스 | [치즈양비교불가]맹호치즈돈까스,"12,000 | 28,900 | 17,000 | 12,900 | 13,000",0.229064039,0.068965517,0.142857143,0.050492611,0.060344828,0.130541872,0.051724138,0.055418719,0.048029557,0.001231527,0.001231527,0.013546798,0.002463054,0.092364532,0.001231527,0.003694581,,,0.00862069,0.009852217,0.006157635,0.001231527,0.001231527,,,,0.001231527,,,0.002463054,,,,0.001231527,,0.011083744,,,0.001231527,,,,,,,,,,,,0.001231527,,0.001231527,,,,,,,,,,,,,,,,,,,,,1.092,14.6
2288,일라일라(illailla),"카페,디저트",서울특별시 마포구 창전동 333 ,193682.9857,449428.4557,,193,14,말차 바스크치즈케이크 | 솔트 크림 라떼 | 레몬 아메리카노 | 블루베리토스트 | 바스크 치즈케이크,"7,000 | 5,500 | 4,500 | 8,000 | 6,000",0.008610086,,,0.027060271,0.108241082,,0.043050431,0.024600246,0.120541205,,0.046740467,0.004920049,0.006150062,0.002460025,0.001230012,0.022140221,,0.001230012,,,,0.013530135,0.043050431,,0.001230012,0.008610086,0.04797048,0.023370234,,,,,,,,,0.115621156,,,0.001230012,0.13899139,,,0.184501845,0.001230012,0.002460025,,,,0.001230012,,,,,,,,,,,,,,,,,,,,,,,,0.441,6.3
2289,얜씨네땡땡거리김밥집,종합분식,서울특별시 마포구 창전동 2-73 ,193912.1093,450241.8257,4.31,180,17,,,0.286206897,0.151724138,0.072413793,0.031034483,0.110344828,0.113793103,0.013793103,0.155172414,0.010344828,,0.003448276,0.003448276,,0.006896552,0.013793103,,0.006896552,,0.010344828,0.003448276,,0.006896552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.183,15.8
2290,닭발부부,닭발,서울특별시 마포구 창전동 381-4번지 102호,193609.228,449391.0933,4.44,144,51,뼈없는구이닭발(기본맛/매운맛) | 국물닭발 | 매운구이닭발 | 매운구이똥집(기본맛/매운맛)) | 오돌뼈,"14,000 | 12,000 | 12,000 | 12,000 | 14,000",0.394594595,,0.016216216,0.091891892,0.189189189,0.075675676,0.016216216,0.113513514,0.005405405,0.005405405,0.010810811,0.010810811,,0.005405405,,,0.005405405,,,0.005405405,,,,,0.005405405,,,,,0.010810811,,,,,,0.037837838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455,6.0
